price,postal_code,address,bed,full_bath,half_bath,property_area,property_type
489900,T2Y5E6,281 EVERRIDGE DR SW,5.0,3.0,1.0,2271.0,house
499900,T2W2G7,712 CEDARILLE WAY SW,4.0,3.0,1.0,1473.0,house
275000,T3M1R3,204 CRANBERRY Park SE,3.0,2.0,1.0,1156.0,townhouse
717000,T2V0V1,720 80 AVE SW,4.0,3.0,,1505.0,house
549900,T2X0P4,48 WALDEN TERR SE,4.0,3.0,1.0,2182.0,house
950000,T2G0M3,916 B 8 AVE SE,3.0,3.0,1.0,2015.0,house
734900,T2M0Z1,710 19 AVE NW,4.0,3.0,1.0,1799.0,house
389900,T2Y3C9,82 MILLRISE BLVD SW,4.0,2.0,1.0,1030.0,house
497900,T3B4P4,7607 68 AVE NW,4.0,2.0,1.0,1317.0,house
589000,T2R0L5,910 - 1001 13 AVE SW,2.0,2.0,,1583.0,condo
619900,T3E3P2,3336 43 ST SW,6.0,3.0,,1247.0,house
665000,T2K0C4,423 36 AVE NW,4.0,3.0,1.0,1983.0,house
219900,T2R1S4,203 - 188 15 AVE SW,1.0,1.0,,587.0,condo
359900,T2G1B5,314 - 35 INGLEWOOD PK SE,2.0,2.0,,1106.0,condo
699900,T3E3L9,2723 42 ST SW,4.0,2.0,,1105.0,house
699900,T3H2R3,6983 CHRISTIE BRIAR MANOR SW,4.0,3.0,,1853.0,house
269900,T2E1L9,4 - 229 17 AVE NE,2.0,2.0,1.0,993.0,townhouse
186900,T3K2N3,111 - 200 HARVEST HILLS PL NE,1.0,1.0,,560.0,condo
1275000,T2S0X1,3935 EDISON CRES SW,,,,,
1399000,T3L2M4,40 LYNX RIDGE BLVD NW,4.0,3.0,,2242.0,house
399800,T3C2L3,1620 SHELBOURNE ST SW,,,,,
399900,T3M2Z3,314 - 11 MAHOGANY CIR SE,2.0,2.0,,873.0,condo
749999,T3E2T5,2620 33 ST SW,4.0,3.0,1.0,1877.0,house
759900,T3E1Z5,2825 25A ST SW,4.0,3.0,1.0,1898.0,house
389900,T3A1A3,105 - 4818 VARSITY DR NW,3.0,2.0,,1110.0,condo
625000,T3M0T9,166 CRANARCH CIR SE,5.0,3.0,1.0,2563.0,house
279900,T2Y3S1,3105 - 14645 6 ST SW,2.0,2.0,1.0,1051.0,townhouse
267800,T3E7N6,229 - 22 RICHARD PL SW,2.0,2.0,,840.0,condo
599000,T3A5Z9,557 HAMPTONS DR NW,5.0,3.0,1.0,2209.0,house
979900,T3G0G1,152 ROCK LAKE VIEW NW,4.0,3.0,1.0,2321.0,house
240000,T3M2X7,"209, 100 AUBURN MEADOWS Common SE",2.0,2.0,,756.0,condo
212900,T3K0T3,4314 - 31 COUNTRY VILLAGE MANOR NE,2.0,2.0,,840.0,condo
560000,T3E0Z1,3011 34 AVE SW,4.0,2.0,,1114.0,house
214950,T3E6N5,98 - 3015 51 ST SW,2.0,1.0,,1120.0,townhouse
625000,T2T6P2,8 - 6 SCARPE DR SW,3.0,3.0,1.0,1758.0,townhouse
339900,T2Z1V9,80 MCKINLEY RD SE,3.0,1.0,1.0,1215.0,house
485000,T2W0E1,1616 110 AVE SW,4.0,1.0,2.0,1232.0,house
285000,T3E1W8,101 - 1929 25 ST SW,3.0,2.0,,1168.0,townhouse
545000,T2Z2M6,10 MT BREWSTER CIR SE,4.0,3.0,1.0,1985.0,house
1850000,T2N2G8,1213 18 ST NW,5.0,3.0,1.0,3253.0,house
425591,T3H6B5,413 - 8505 BROADCAST AVE SW,2.0,2.0,,769.0,condo
574900,T3C3G6,90 WEDGEWOOD DR SW,4.0,2.0,,1100.0,house
530000,T2V3K4,47 HARLEY RD SW,3.0,2.0,,978.0,house
537000,T2E1H4,452 15 Avenue NE,3.0,3.0,1.0,1486.0,townhouse
345000,T2Z4R3,263 COPPERFIELD HTS SE,3.0,2.0,1.0,1200.0,house
169900,T2S0J9,402 - 110 24 AVE SW,1.0,1.0,,512.0,condo
185999,T2T0H8,301 - 903 19 AVE SW,1.0,1.0,,631.0,condo
498800,T2Z2R8,188 MT BREWSTER CIR SE,3.0,2.0,1.0,2075.0,house
2399000,T2P5N4,205 - 600 PRINCETON WAY SW,2.0,2.0,1.0,2904.0,condo
599900,T2K0B1,907 32 AVE NW,3.0,1.0,,1143.0,house
289900,T2R0J6,301 - 1026 12 AVE SW,2.0,2.0,,869.0,condo
493395,T3H6C2,18 Na'a Heights SW,3.0,2.0,1.0,1671.0,townhouse
159000,T2A5E4,16 - 4531 7 AVE SE,3.0,1.0,1.0,953.0,townhouse
454900,T3H3G6,7179 SIERRA MORENA BLVD SW,3.0,1.0,1.0,1471.0,house
426000,T3P0M4,801 EVANSTON DR NW,4.0,2.0,1.0,1914.0,house
239000,T3B4W4,1804 - 80 POINT MCKAY CRES NW,1.0,1.0,,732.0,condo
524900,T3N0T9,191 REDSTONE HTS NE,3.0,2.0,1.0,2151.0,house
2150000,T2M1E2,729 20 AVE NW,6.0,4.0,2.0,3084.0,house
324900,T3M1R6,199 CRANFORD Walk SE,2.0,2.0,1.0,1126.0,townhouse
299900,T1Y2Z4,123 WHITEGLEN CRES NE,3.0,1.0,1.0,1194.0,house
869900,T3A0H3,3940 VINCENT PL NW,5.0,3.0,,1544.0,house
224900,T2J4L4,604 - 9930 BONAVENTURE DR SE,3.0,1.0,1.0,1164.0,townhouse
549900,T2E5H2,1109 REGAL CRES NE,1.0,1.0,,898.0,house
359900,T3M1E3,58 CRAMOND CIR SE,3.0,1.0,1.0,1123.0,house
369900,T3H1E4,362 - 7030 COACH HILL RD SW,2.0,2.0,,1332.0,condo
464900,T2G1K6,1705 - 519 RIVERFRONT AVE SE,2.0,2.0,,898.0,condo
273900,T2Z5B9,213 COPPERPOND Villas SE,2.0,2.0,1.0,1305.0,townhouse
439900,T2Z2C5,25 DOUGLASBANK RISE SE,4.0,2.0,1.0,1598.0,house
335000,T2N4Y7,406 - 1718 14 AVE NW,1.0,1.0,,788.0,condo
414900,T2V5G6,178 OAKBRIAR CLOSE SW,3.0,3.0,,1489.0,house
334700,T3H6A7,106 - 8530 8A AVE SW,2.0,2.0,,866.0,condo
389500,T2Z0L6,5 COPPERPOND HTS SE,3.0,2.0,1.0,1710.0,house
639900,T3H4Y5,49 DISCOVERY RIDGE HILL SW,4.0,3.0,1.0,2086.0,house
334900,T2X4H8,350 BELMONT Avenue SW,3.0,2.0,1.0,1247.0,townhouse
625000,T2N1Y8,410 12 ST NW,3.0,2.0,,1096.0,house
2050000,T2T1B6,1122 FRONTENAC AVE SW,5.0,3.0,1.0,2882.0,house
924900,T3H2S8,30 STRADDOCK CRES SW,4.0,3.0,1.0,2135.0,house
399900,T3H0K8,2105 WENTWORTH Villas SW,2.0,2.0,1.0,1360.0,townhouse
259888,T3G5V2,116 ROYAL BIRCH Villas NW,3.0,1.0,1.0,1136.0,townhouse
314900,T2L2L5,1907 - 3820 BRENTWOOD RD NW,2.0,1.0,,568.0,condo
625000,T3A5Z8,63 HAMPSTEAD TERR NW,3.0,3.0,1.0,1825.0,house
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo
325000,T2R0X4,415 - 626 14 AVE SW,1.0,1.0,,718.0,condo
749900,T3K0H4,10 PANATELLA CRES NW,5.0,3.0,1.0,2760.0,house
424900,T2Z3Z6,55 PRESTWICK LANE SE,4.0,3.0,1.0,1351.0,house
630000,T3H5H9,10 ASPEN RIDGE LANE SW,,,,,
449900,T3E2A2,2 - 1935 26 ST SW,3.0,2.0,1.0,1610.0,townhouse
785000,T3C1B2,3406 3 AVE SW,5.0,3.0,1.0,1921.0,house
195000,T2Y5J6,104 - 19 EVERRIDGE SQ SW,2.0,1.0,,848.0,townhouse
469900,T2X3V7,82 CHAPMAN CLOSE SE,4.0,3.0,1.0,1784.0,house
463900,T3R0N1,94 NOLANFIELD RD NW,3.0,2.0,1.0,1822.0,house
570000,T3G3N3,271 HAWKVILLE CLOSE NW,4.0,3.0,,2008.0,house
399000,T2Y4M4,80 EVERSTONE DR SW,4.0,2.0,1.0,1272.0,house
193800,T2E0K6,307 - 222 5 AVE NE,2.0,1.0,,698.0,condo
949000,T2G4K5,613 ALBERTA AVE SE,4.0,3.0,2.0,2556.0,house
225000,T3G5T2,1113 - 928 ARBOUR LAKE RD NW,2.0,2.0,,1001.0,condo
1149000,T3B2E2,5848 BOWWATER CRES NW,5.0,4.0,1.0,3006.0,house
449800,T2Z3Y5,167 DOUGLAS GLEN MANOR SE,3.0,2.0,2.0,1718.0,house
164900,T3R0S3,214 - 195 KINCORA GLEN RD NW,1.0,1.0,,602.0,condo
222500,T2J7J4,5609 - 11811 LAKE FRASER DR SE,2.0,1.0,,737.0,condo
379900,T2S3B6,504 - 2422 ERLTON ST SW,2.0,2.0,1.0,1675.0,condo
789900,T2J2J7,100 LAKE EMERALD RD SE,5.0,3.0,,1369.0,house
309900,T3R1V5,308 - 15 EVANSCREST PK NW,2.0,2.0,1.0,1206.0,townhouse
329900,T3R0X1,38 Sherwood Row NW,2.0,2.0,1.0,1145.0,townhouse
679000,T3R1R3,101 SHERWOOD CIR NW,5.0,3.0,1.0,2599.0,house
179900,T3A2V9,412A - 3730 50 ST NW,2.0,2.0,,1026.0,condo
1199000,T2Z2R3,107 MT NORQUAY PK SE,4.0,4.0,1.0,2196.0,house
649900,T3K0H3,214 PANATELLA HEATH NW,5.0,3.0,1.0,2299.0,house
239900,T2S3E7,315 - 315 24 AVE SW,1.0,1.0,,680.0,condo
436000,T2T0J3,1607 19 AVE SW,1.0,2.0,1.0,1515.0,house
289900,T1Y4A1,647 WHITEWOOD RD NE,5.0,2.0,,1024.0,house
199900,T2Z4R2,6310 - 755 COPPERPOND BLVD SE,2.0,2.0,,802.0,condo
189900,T3G6B1,8 - 169 ROCKYLEDGE VIEW NW,1.0,1.0,,703.0,condo
729999,T2N0K3,2035 3 AVE NW,3.0,2.0,1.0,2193.0,house
317500,T3C3X6,1804 - 77 SPRUCE PL SW,2.0,2.0,,786.0,condo
839900,T2N2Y8,3490 7 AVE NW,4.0,3.0,1.0,1750.0,house
494900,T3H2W6,52 - 100 SIGNATURE WAY SW,2.0,2.0,,1200.0,house
280000,T2P5M5,918 - 1111 6 AVE SW,2.0,1.0,,674.0,condo
459900,T1Y6V5,28 DEL RAY RD NE,4.0,3.0,1.0,1950.0,house
379900,T1Y4X6,175 WHITEFIELD CLOSE NE,6.0,4.0,,1137.0,house
1250000,T2M0Y9,615 19 AVE NW,4.0,3.0,1.0,2429.0,house
339000,T2L2L5,708 - 3820 BRENTWOOD RD NW,2.0,2.0,,670.0,condo
235000,T3G1R8,77 - 6915 RANCHVIEW DR NW,3.0,1.0,1.0,1069.0,townhouse
249900,T2B3V6,50  Erin Woods Court SE,3.0,2.0,,833.0,townhouse
269900,T2E3S7,106 - 725 4 ST NE,2.0,1.0,,725.0,condo
349900,T3B6H5,316 - 3125 39 ST NW,1.0,1.0,,482.0,condo
268000,T3K6G6,11973 COVENTRY HILLS Way NE,3.0,1.0,1.0,1098.0,townhouse
269900,T2V0P7,808 - 8710 HORTON RD SW,2.0,2.0,,968.0,condo
949900,T2T1H3,1904 27 AVE SW,4.0,3.0,2.0,2404.0,house
319000,T3E2C4,2429 26A ST SW,,,,,
325000,T2P5K1,610 - 1108 6 AVE SW,2.0,2.0,,924.0,condo
208888,T3J0N7,101 - 7210 80 AVE NE,2.0,2.0,,981.0,condo
299990,T3M2W8,416 - 20 MAHOGANY MEWS SE,2.0,2.0,,898.0,condo
415000,T2N1V5,611 - 301 10 ST NW,1.0,1.0,,575.0,condo
335000,T3H5P3,64 COUGAR RIDGE Mews SW,2.0,1.0,1.0,1274.0,townhouse
166900,T3E6P4,2308 - 3115 51 ST SW,2.0,1.0,,732.0,condo
629000,T2T1J3,"2, 1531 28 Avenue SW",3.0,3.0,1.0,1312.0,townhouse
449900,T3K4B1,11404 COVENTRY BLVD NE,5.0,2.0,1.0,1540.0,house
529900,T3B5Y2,58 CRESTHAVEN VIEW SW,3.0,2.0,1.0,1416.0,house
347000,T3N1H3,1520 CORNERSTONE Boulevard NE,2.0,2.0,,1381.0,townhouse
799900,T2Z3L1,322 INVERNESS PK SE,3.0,2.0,1.0,1734.0,house
875000,T2T1P8,1831 30 AVE SW,4.0,3.0,1.0,2018.0,house
649900,T3C1G4,1405 15 ST SW,6.0,2.0,1.0,1346.0,house
329900,T3H3E6,904 - 1997 SIROCCO DR SW,2.0,2.0,,1195.0,townhouse
899999,T2T3E9,1723 10 Street SW,4.0,3.0,1.0,2177.0,townhouse
365000,T3K4C4,270 COVENTRY PL NE,3.0,2.0,,988.0,house
210000,T2V0P7,1801 - 8710 HORTON RD SW,1.0,1.0,,718.0,condo
515000,T2P1N4,103 - 1025 5 AVE SW,2.0,2.0,1.0,1130.0,condo
500000,T2P1N4,108 - 1025 5 AVE SW,2.0,2.0,1.0,1163.0,condo
320000,T3A2M9,254 - 4037 42 ST NW,2.0,2.0,1.0,1539.0,townhouse
1400000,T2N1E1,3646 8 AVE NW,4.0,3.0,1.0,2905.0,house
479786,T3K5S8,274 COVEWOOD CIR NE,4.0,3.0,1.0,2248.0,house
339000,T2P0W3,1216 - 222 RIVERFRONT AVE SW,1.0,1.0,,616.0,condo
339900,T2X4G3,13 WALCREST GATE SE,3.0,2.0,1.0,1142.0,house
729000,T2T1A5,1912 25 AVE SW,5.0,2.0,,1345.0,house
399900,T3E7V3,308 - 2505 17 AVE SW,2.0,2.0,,1002.0,condo
720000,T2E0P9,352 8 AVE NE,,,,1116.0,
299145,T2B3H5,5110 ERIN PL SE,4.0,2.0,,960.0,house
189900,T3J0N7,206 - 7210 80 AVE NE,2.0,2.0,,842.0,condo
1191400,T3H3Y9,94 SLOPES PT SW,3.0,2.0,2.0,2878.0,house
459900,T3L1T1,131 SCURFIELD PL NW,4.0,2.0,1.0,1958.0,house
579900,T3H3C4,141 SIERRA VISTA TERR SW,4.0,3.0,1.0,1873.0,house
739900,T3A5E7,143 HAMPTONS HEATH NW,6.0,3.0,1.0,2613.0,house
215000,T3M2G7,416 - 402 MARQUIS LANE SE,2.0,1.0,,579.0,condo
299900,T3C3X7,307 - 99 SPRUCE PL SW,2.0,2.0,,977.0,condo
945000,T3G5P5,146 ARBOUR VISTA CLOSE NW,5.0,3.0,1.0,2493.0,house
969900,T2T2T3,1930 48 AVE SW,4.0,3.0,1.0,1840.0,house
474900,T3L0A3,1201 - 10221 TUSCANY BLVD NW,2.0,2.0,,1544.0,condo
422900,T2H1N9,363 AVONBURN RD SE,4.0,2.0,,1050.0,house
469000,T2J2C7,759 WILLACY DR SE,4.0,2.0,1.0,1223.0,house
429000,T3N0A8,39 SKYVIEW SPRINGS MANOR NE,3.0,2.0,1.0,1546.0,house
599900,T3H1P1,384 STRATHCONA DR SW,5.0,3.0,,2156.0,house
568000,T3E0H2,4507 19 AVE SW,5.0,2.0,,1103.0,house
749800,T3P0L4,174 EVANSRIDGE PL NW,5.0,3.0,,2517.0,house
949000,T3E2C1,2018 B 26A ST SW,4.0,4.0,1.0,2308.0,house
899800,T2N4B8,2024 URBANA RD NW,5.0,2.0,,2500.0,house
344800,T3H3R4,13 PATINA View SW,2.0,2.0,2.0,1355.0,townhouse
535000,T3C1J3,1742 24 ST SW,3.0,2.0,,1000.0,house
580000,T2X0N1,71 WALDEN MANOR SE,6.0,3.0,1.0,2470.0,house
465000,T2G1B7,120 - 63 INGLEWOOD PK SE,2.0,2.0,1.0,1220.0,condo
599900,T3A4X8,235 EDGEVALLEY CIR NW,4.0,3.0,,1813.0,house
1850000,T2T4C7,4014 15A ST SW,4.0,3.0,1.0,3101.0,house
444900,T2W0N4,612 SEYMOUR AVE SW,3.0,2.0,,1084.0,house
415000,T3C3X6,2603 - 77 SPRUCE PL SW,2.0,2.0,,1147.0,condo
259900,T3C3S9,402 - 1735 11 AVE SW,2.0,1.0,,820.0,condo
440000,T2X3J2,425 SUNLAKE RD SE,4.0,2.0,2.0,2360.0,house
648000,T3E2C6,2617 26A ST SW,3.0,2.0,1.0,1475.0,house
1468888,T3H0Z8,6 ASPEN RIDGE PK SW,5.0,4.0,1.0,3368.0,house
479900,T2Z0B9,19 COPPERLEAF CRES SE,3.0,2.0,2.0,2265.0,house
499900,T3L2L1,332 TUSCANY VALLEY VIEW NW,3.0,2.0,2.0,1815.0,house
479800,T3L0A3,2106 - 10221 TUSCANY BLVD NW,2.0,2.0,,1601.0,condo
799000,T2Y0B8,421 EVERGREEN CIR SW,4.0,2.0,1.0,3112.0,house
699800,T2T1T5,2125 31 AVE SW,4.0,3.0,1.0,1857.0,house
343900,T2S2G5,309 - 323 20 AVE SW,2.0,2.0,,700.0,condo
599000,T2T1J3,"2, 1529 28 Avenue SW",3.0,3.0,1.0,1335.0,townhouse
1100000,T3C0T7,1636 13 AVE SW,3.0,2.0,1.0,2554.0,house
1650000,T2S0R6,602 RIDEAU RD SW,,,,,
669900,T3P0G1,246 SAGE MEADOWS CIR NW,5.0,3.0,1.0,2535.0,house
565000,T3M0M7,76 AUBURN GLEN GREEN SE,4.0,3.0,1.0,2096.0,house
169900,T2T3W8,206 - 2214 14A ST SW,1.0,1.0,,691.0,condo
1085987,T2V1N3,7311 11 ST SW,4.0,3.0,1.0,2408.0,house
1499000,T3H5H3,72 DISCOVERY VALLEY COVE SW,5.0,5.0,1.0,3820.0,house
1875000,T3H2Z1,194 SIENNA HILLS DR SW,5.0,3.0,2.0,2729.0,house
699900,T2J3J8,740 LAKE ONTARIO DR SE,4.0,2.0,1.0,1758.0,house
749900,T2T2H3,1740 37 AVE SW,4.0,3.0,1.0,1801.0,house
499900,T3G4R4,78 ROCKY RIDGE GREEN NW,2.0,2.0,1.0,1426.0,house
549900,T2N2X8,"1, 521 34 Street NW",3.0,3.0,1.0,1703.0,townhouse
564900,T3M0S7,9 CRANARCH WAY SE,5.0,3.0,1.0,2148.0,house
383000,T2E3W8,501 - 718 5 ST NE,3.0,2.0,1.0,1335.0,townhouse
269900,T3M2G7,301 - 402 MARQUIS LANE SE,2.0,2.0,,926.0,condo
640000,T2J0T1,10904 FAIRMOUNT DR SE,4.0,2.0,1.0,2355.0,house
848000,T2N4H6,1631 13 AVE NW,4.0,3.0,,1980.0,house
684900,T2E1V2,616 22 AVE NE,4.0,3.0,1.0,1605.0,house
199888,T2B0L4,206 - 2727 28 AVE SE,2.0,1.0,,842.0,condo
1099000,T2T1H3,1926 27 AVE SW,4.0,4.0,2.0,2202.0,house
398800,T2T0L3,412 - 836 ROYAL AVE SW,2.0,2.0,,937.0,condo
529888,T3K0H9,234 PANAMOUNT RD NW,6.0,3.0,1.0,2055.0,house
799900,T3G3K8,155 HAWKSIDE CLOSE NW,3.0,2.0,2.0,2595.0,house
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo
413900,T3M2T7,302 MASTERS ROW SE,3.0,2.0,1.0,1446.0,house
939000,T3H0N3,137 SPRINGBLUFF BLVD SW,3.0,3.0,1.0,3511.0,house
154800,T2T4M8,206 - 2508 17 ST SW,3.0,1.0,,1041.0,condo
699000,T2M1M2,1609 21 AVE NW,4.0,3.0,1.0,1608.0,house
245000,T3J1E1,45 - 1155 FALCONRIDGE DR NE,3.0,2.0,,973.0,townhouse
749900,T2X0A4,172 CHAPARRAL RAVINE VIEW SE,5.0,3.0,1.0,2723.0,house
399000,T3H0W9,212 ASCOT Circle SW,2.0,2.0,1.0,1129.0,townhouse
1095000,T2N1C9,3536 8 AVE NW,3.0,2.0,2.0,2435.0,house
640000,T2M1K4,810 21 AVE NW,3.0,2.0,1.0,1711.0,house
299900,T3K0E8,60 Country Village LANE NE,2.0,2.0,1.0,1177.0,townhouse
164000,T3B0H1,101 - 7724 BOWNESS RD NW,2.0,1.0,,777.0,condo
849900,T2N0B3,2028 1 AVE NW,4.0,3.0,1.0,1969.0,house
205000,T2Z4R2,5407 - 755 COPPERPOND BLVD SE,2.0,2.0,,731.0,condo
475000,T3G5K1,5 ROYAL BIRCH CLOSE NW,5.0,3.0,1.0,1938.0,house
549900,T3G4E6,99 ROCKY RIDGE DR NW,5.0,3.0,1.0,1901.0,house
189900,T3C0X7,440 - 1304 15 AVE SW,1.0,1.0,1.0,1057.0,condo
2300000,T3C0Y1,1509 15 AVE SW,,,,,
949900,T3A6K1,4754 HAMPTONS WAY NW,5.0,3.0,1.0,2760.0,house
499695,T3H6C2,1805 Na'a Drive SW,3.0,2.0,1.0,1760.0,townhouse
899900,T2L1N4,11 BROWN CRES NW,4.0,3.0,,1546.0,house
219900,T3K0V4,307 - 76 PANATELLA RD NW,2.0,2.0,,790.0,condo
585000,T3B0R8,4423 19 AVE NW,3.0,2.0,1.0,1628.0,house
519990,T3N1H8,80 CITYSIDE TERR NE,3.0,2.0,1.0,2157.0,house
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo
449000,T3A0S9,5132 48 ST NW,2.0,3.0,,1115.0,house
449900,T3H0E6,117 - 45 ASPENMONT HTS SW,2.0,2.0,1.0,1334.0,condo
418800,T3E7V3,501 - 2505 17 AVE SW,2.0,2.0,,1008.0,condo
449900,T2E1M1,502 17 AVE NE,,,,,
1199000,T2V4M7,332 PUMP HILL GDNS SW,5.0,3.0,1.0,3964.0,house
479900,T2W4L6,39 WOODMONT RD SW,4.0,2.0,1.0,1862.0,house
225000,T2R0Y9,309 - 303 13 AVE SW,1.0,1.0,,453.0,condo
300000,T3K4S5,10 COUNTRY HILLS DR NW,3.0,1.0,1.0,1026.0,house
575000,T2T4J1,"2, 4303 16 Street SW",2.0,2.0,1.0,1372.0,townhouse
210000,T3J5C1,1405 - 111 TARAWOOD LANE NE,2.0,1.0,1.0,1021.0,townhouse
199900,T2T0H6,405 - 823 19 AVE SW,1.0,1.0,,544.0,condo
439900,T3H5A6,18 DISCOVERY WOODS VILLAS SW,2.0,2.0,1.0,1232.0,house
249990,T2S3E7,430 - 315 24 AVE SW,1.0,1.0,,781.0,condo
1800000,T2M2Y9,1620 4 ST NW,,,,,
698800,T2M2S8,1510 1 ST NW,,,,,
247500,T3M0N9,226 - 52 CRANFIELD LINK SE,2.0,2.0,,1136.0,condo
279999,T2R0P1,106 - 1014 14 AVE SW,2.0,2.0,,472.0,townhouse
949000,T3M3C8,233 CRANBROOK DR SE,3.0,2.0,1.0,1618.0,house
299900,T2E5W2,1 - 1603 MCGONIGAL DR NE,2.0,1.0,1.0,980.0,townhouse
235000,T2R1S6,314 - 1053 10 ST SW,1.0,1.0,,585.0,condo
699000,T2S0C9,308 19 AVE SW,,,,,
209900,T1Y7L4,1137 - 5200 44 AVE NE,2.0,2.0,,509.0,condo
187900,T2Z4R2,2402 - 755 COPPERPOND BLVD SE,2.0,1.0,,712.0,condo
589000,T3H1S2,5511 STRATHCONA HILL SW,3.0,2.0,1.0,1889.0,house
374800,T3M0E6,77 CRANLEIGH Heath SE,4.0,3.0,1.0,1852.0,townhouse
299000,T3H4L8,7710 SPRINGBANK WAY SW,,,,,
217000,T2R0J5,202 - 1011 12 AVE SW,2.0,1.0,,830.0,condo
1925000,T2X4C7,75 WALGROVE MANOR SE,,,,8100.0,
569900,T2P0W3,1013 - 222 RIVERFRONT AVE SW,2.0,2.0,,1090.0,condo
724900,T2S1S3,2016 2 Street SW,3.0,3.0,1.0,1907.0,townhouse
404888,T2M4L4,151 23 Avenue NW,3.0,2.0,1.0,1154.0,townhouse
648800,T3H5X8,299 ST MORITZ DR SW,4.0,3.0,1.0,2120.0,house
379900,T2G1L7,202 - 510 6 AVE SE,1.0,1.0,,741.0,condo
344900,T3K2P4,409 - 300 HARVEST HILLS PL NE,2.0,2.0,,1064.0,condo
299900,T3N0R6,310 SKYVIEW RANCH Grove NE,3.0,2.0,1.0,1425.0,townhouse
379000,T2K2H8,4827 NIPAWIN CRES NW,5.0,2.0,,1041.0,house
332000,T2R0B5,1003 - 901 10 AVE SW,1.0,1.0,,540.0,condo
999889,T3H2J6,2712 SIGNAL RIDGE VIEW SW,5.0,4.0,,2758.0,house
399900,T3B5B6,215 Point McKay  Terrace NW,3.0,2.0,1.0,1451.0,townhouse
450000,T2V2Z8,81 HEALY DR SW,3.0,2.0,,912.0,house
928000,T3M0A1,4 CRANLEIGH TERR SE,4.0,3.0,1.0,2583.0,house
499000,T2M4J6,2715 CANMORE RD NW,4.0,2.0,,1017.0,house
375000,T2K3T3,6404 TREGILLUS ST NW,4.0,2.0,,851.0,house
2799955,T2N2K6,1420 20 ST NW,6.0,7.0,1.0,4454.0,house
299000,T2G5P9,201 - 138 18 AVE SE,2.0,2.0,,1242.0,condo
379900,T2E4B7,68 7 ST NE,,,,,
975000,T2T2S6,2036 47 AVE SW,5.0,4.0,,2770.0,house
539900,T3E3G4,3111 38 ST SW,4.0,3.0,1.0,1403.0,house
178888,T3E3H2,17B - 80 GALBRAITH DR SW,2.0,1.0,,872.0,condo
974900,T2V3N9,55 BAY VIEW DR SW,6.0,3.0,1.0,2905.0,house
642500,T3G5N1,108 ROCKYLEDGE CRES NW,4.0,3.0,1.0,2107.0,house
289900,T2R0S2,302 - 923 15 AVE SW,2.0,2.0,,1024.0,condo
1018000,T2T3H8,3634 10 ST SW,6.0,2.0,1.0,1613.0,house
25000,T2A0W6,308 - 6220 17 AVE SE,3.0,,,840.0,
399900,T3E8A9,1215 - 95 BURMA STAR RD SW,2.0,2.0,,939.0,condo
319900,T3G5G4,1212 - 303 ARBOUR CREST DR NW,2.0,2.0,,1138.0,condo
339900,T1Y6W7,246 COSTA MESA CLOSE NE,2.0,2.0,,1080.0,house
1950000,T2T1S2,1420 JOLIET AVE SW,4.0,4.0,,3002.0,house
1299900,T2E5C4,1348 COLGROVE AVE NE,4.0,3.0,1.0,2696.0,house
315000,T2Y4Z5,31 Eversyde Common SW,3.0,2.0,1.0,1221.0,townhouse
629900,T3E5X9,5407 LADBROOKE DR SW,3.0,1.0,2.0,1139.0,house
1129000,T3A6K1,94 HAMPTONS MANOR NW,6.0,4.0,1.0,3107.0,house
595000,T2Z2W3,644 DOUGLAS GLEN BLVD SE,3.0,2.0,1.0,2329.0,house
1280000,T2G1H8,3902 - 1188 3 ST SE,2.0,3.0,,1725.0,condo
1149900,T3H5J7,6 ASPEN RIDGE CRES SW,4.0,3.0,1.0,3562.0,house
549000,T2K3H4,391 NORTHMOUNT DR NW,4.0,3.0,1.0,1943.0,house
724900,T2M0A4,134 8 AVE NW,4.0,3.0,1.0,1580.0,house
273500,T2V4Y8,505 - 1305 GLENMORE TRAIL SW,3.0,2.0,1.0,1521.0,townhouse
439888,T2P5G4,2504 - 650 10 ST SW,3.0,2.0,,1094.0,condo
309898,T3R1V5,706 - 15 EVANSCREST PK NW,2.0,2.0,1.0,1206.0,townhouse
598800,T2M2S8,1506 1 ST NW,,,,,
579900,T2G3K7,703 14A ST SE,2.0,1.0,,773.0,house
1590000,T3E7V5,14 VALOUR Circle SW,3.0,3.0,1.0,3052.0,townhouse
279000,T3G4S7,119 ROCKY RIDGE Court NW,3.0,2.0,,1239.0,townhouse
148900,T3C0T1,503 - 1202 13 AVE SW,1.0,1.0,,619.0,condo
675000,T2N3M3,1714 WESTMOUNT RD NW,3.0,2.0,1.0,1822.0,house
360000,T3B5B7,22 POINT MCKAY Court NW,3.0,2.0,1.0,1419.0,townhouse
665000,T2M1Y7,1613 24 AVE NW,5.0,2.0,1.0,1166.0,house
356000,T2A5M8,923 MAITLAND WAY NE,4.0,2.0,,965.0,house
345000,T2P0S7,"306, 128 2 Street SW",1.0,1.0,,672.0,condo
342000,T2T0L1,402 - 1229 CAMERON AVE SW,2.0,2.0,,1468.0,condo
1349999,T2S0W7,332 39 AVE SW,4.0,3.0,1.0,2714.0,house
